order_id,customer_id,order_date,order_status,total_amount
538716,14907,12/14/2010 11:04,Completed,0
538719,15602,12/14/2010 11:10,Completed,0
538721,17526,12/14/2010 11:11,Completed,0
538722,17975,12/14/2010 11:12,Completed,0
538724,17253,12/14/2010 11:12,Completed,12
538744,15356,12/14/2010 11:26,Completed,0
538753,14901,12/14/2010 11:29,Completed,0
538778,17253,12/14/2010 11:37,Completed,12.59
538783,14961,12/14/2010 11:38,Completed,39.4
538785,14961,12/14/2010 11:39,Completed,0
538795,13267,12/14/2010 11:42,Completed,0
538796,17041,12/14/2010 11:43,Completed,0
538797,17685,12/14/2010 11:44,Completed,0
538799,15039,12/14/2010 11:48,Completed,0
538800,16458,12/14/2010 11:51,Completed,0
538801,16083,12/14/2010 11:51,Completed,0
538807,17194,12/14/2010 12:06,Completed,1633.13
538808,14057,12/14/2010 12:11,Completed,1.95
538809,15514,12/14/2010 12:17,Completed,0
538810,14871,12/14/2010 12:18,Completed,0
538811,13178,12/14/2010 12:22,Completed,0
538812,18044,12/14/2010 12:25,Completed,0
538814,15983,12/14/2010 12:30,Completed,0
538815,18219,12/14/2010 12:30,Completed,0
538816,16812,12/14/2010 12:35,Completed,0
538817,16191,12/14/2010 12:38,Completed,0
538826,12370,12/14/2010 12:58,Completed,0
538827,14298,12/14/2010 12:59,Completed,0
538828,14298,12/14/2010 13:00,Completed,0
538829,16191,12/14/2010 13:00,Completed,0
538830,14298,12/14/2010 13:01,Completed,0
538831,18144,12/14/2010 13:02,Completed,0
538832,17158,12/14/2010 13:03,Completed,0
538836,12748,12/14/2010 13:09,Completed,0
538837,17253,12/14/2010 13:10,Completed,12
538839,14606,12/14/2010 13:10,Completed,0
538841,16899,12/14/2010 13:11,Completed,0
538843,16033,12/14/2010 13:18,Completed,0
538844,14680,12/14/2010 13:19,Completed,0
538845,16531,12/14/2010 13:19,Completed,0
538846,14606,12/14/2010 13:22,Completed,0
538848,17404,12/14/2010 13:28,Completed,0
538849,14415,12/14/2010 13:31,Completed,0
538850,16499,12/14/2010 13:31,Completed,0
538851,16556,12/14/2010 13:32,Completed,0
538852,17372,12/14/2010 13:33,Completed,0
538853,16805,12/14/2010 13:35,Completed,0
538854,13102,12/14/2010 13:44,Completed,0
538855,16503,12/14/2010 13:50,Completed,0
538856,14057,12/14/2010 13:51,Completed,0
538857,15311,12/14/2010 13:58,Completed,0
538858,16553,12/14/2010 13:58,Completed,0
538859,16553,12/14/2010 13:59,Completed,0
538860,17757,12/14/2010 14:02,Completed,0
538861,17253,12/14/2010 14:04,Completed,12
538862,16710,12/14/2010 14:11,Completed,0
538863,16919,12/14/2010 14:15,Completed,0
538864,17739,12/14/2010 14:26,Completed,0
538865,13238,12/14/2010 14:37,Completed,0
538866,17841,12/14/2010 14:40,Completed,0
538867,17253,12/14/2010 14:41,Completed,12
538868,17017,12/14/2010 14:42,Completed,0
538869,15107,12/14/2010 14:50,Completed,0
538870,12829,12/14/2010 14:54,Completed,0
538871,14051,12/14/2010 15:02,Completed,0
538872,13097,12/14/2010 15:13,Completed,0
538873,17253,12/14/2010 15:13,Completed,12
538875,13756,12/14/2010 15:18,Completed,0
538877,17253,12/14/2010 15:29,Completed,12
538878,13767,12/14/2010 15:43,Completed,1439.48
538879,15392,12/14/2010 15:50,Completed,1053.98
538880,17253,12/14/2010 15:52,Completed,12
538881,17253,12/14/2010 15:54,Completed,12
538883,17253,12/14/2010 15:56,Completed,12
538884,17253,12/14/2010 15:56,Completed,12
538885,17253,12/14/2010 15:58,Completed,0.84
538886,13846,12/14/2010 16:07,Completed,7.15
538888,17912,12/14/2010 16:23,Completed,71.53
538890,12867,12/14/2010 16:39,Completed,2040.58
538892,16422,12/14/2010 16:53,Completed,33.9
538894,16161,12/14/2010 17:22,Completed,30
538895,14401,12/15/2010 9:07,Completed,0
538896,16145,12/15/2010 9:09,Completed,14.95
538899,16817,12/15/2010 9:49,Completed,49.7
538900,13078,12/15/2010 9:51,Completed,1539.64
538901,17629,12/15/2010 9:58,Completed,0
538902,14150,12/15/2010 10:04,Completed,0
538903,13496,12/15/2010 10:17,Completed,0
538905,13611,12/15/2010 10:31,Completed,6.7
538906,17253,12/15/2010 10:31,Completed,12
538907,15373,12/15/2010 10:40,Completed,0
538908,16954,12/15/2010 10:41,Completed,0
538909,13491,12/15/2010 10:48,Completed,0
538910,17454,12/15/2010 10:54,Completed,9.35
538917,17449,12/15/2010 10:57,Completed,38.39
538935,18168,12/15/2010 11:08,Completed,322.48
538942,17346,12/15/2010 11:14,Completed,31.15
538943,14060,12/15/2010 11:15,Completed,0
538944,13295,12/15/2010 11:21,Completed,0
538945,17230,12/15/2010 11:22,Completed,289.65
538951,16782,12/15/2010 11:26,Completed,279.6
538967,13495,12/15/2010 11:32,Completed,484.92
538968,15384,12/15/2010 11:34,Completed,587.82
538991,17511,12/15/2010 11:53,Completed,535.56
538992,15950,12/15/2010 11:56,Completed,851.51
538993,15512,12/15/2010 12:01,Completed,641.3
538994,17525,12/15/2010 12:05,Completed,789.26
538995,13458,12/15/2010 12:05,Completed,410.79
538996,15465,12/15/2010 12:06,Completed,425.61
538998,15061,12/15/2010 12:08,Completed,587.61
538999,16003,12/15/2010 12:09,Completed,689.7
539000,13092,12/15/2010 12:27,Completed,876.12
539001,16353,12/15/2010 12:29,Completed,5.4
539002,14527,12/15/2010 12:30,Completed,2857.79
539004,13426,12/15/2010 12:43,Completed,2395.58
539005,16638,12/15/2010 12:47,Completed,0
539006,15101,12/15/2010 12:54,Completed,1736.79
539007,17894,12/15/2010 13:00,Completed,1599.85
539008,17033,12/15/2010 13:21,Completed,1625.27
539009,13221,12/15/2010 13:24,Completed,1779.09
539010,15005,12/15/2010 13:24,Completed,1191.41
539011,14201,12/15/2010 13:25,Completed,1984.63
539012,17858,12/15/2010 13:26,Completed,0
539013,17253,12/15/2010 13:29,Completed,12
539014,17692,12/15/2010 13:37,Completed,1407.93
539015,15822,12/15/2010 13:38,Completed,1739.56
539016,13418,12/15/2010 13:49,Completed,1098.39
539017,13418,12/15/2010 13:50,Completed,1215.52
539018,16134,12/15/2010 14:00,Completed,7.15
539019,17551,12/15/2010 14:12,Completed,17.11
539030,13089,12/15/2010 14:25,Completed,2951.52
539032,18050,12/15/2010 14:25,Completed,0
539033,16365,12/15/2010 14:26,Completed,0
539034,16161,12/15/2010 14:29,Completed,0
539036,14913,12/15/2010 14:35,Completed,0
539038,15641,12/15/2010 14:45,Completed,0
539039,13124,12/15/2010 15:00,Completed,0
539040,17214,12/15/2010 15:14,Completed,0
539041,15456,12/15/2010 15:34,Completed,0
539042,15062,12/15/2010 15:37,Completed,0
539043,12928,12/15/2010 15:45,Completed,0
539044,15727,12/15/2010 15:47,Completed,13.75
539045,17253,12/15/2010 15:48,Completed,12
539046,17980,12/15/2010 15:50,Completed,0
539047,15290,12/15/2010 16:03,Completed,0
539048,17752,12/15/2010 16:19,Completed,0
539049,15615,12/15/2010 16:21,Completed,0
539050,12577,12/15/2010 16:21,Completed,0
539051,15615,12/15/2010 16:24,Completed,0
539052,15615,12/15/2010 16:26,Completed,5
539053,16725,12/15/2010 16:32,Completed,0
539056,16725,12/15/2010 16:38,Completed,0
539064,17912,12/15/2010 16:50,Completed,0
539070,17253,12/15/2010 17:01,Completed,12
539074,17253,12/15/2010 17:15,Completed,12
539075,17189,12/15/2010 17:28,Completed,0
539076,16525,12/16/2010 8:03,Completed,0
539077,13089,12/16/2010 8:05,Completed,1953.26
539078,13408,12/16/2010 8:10,Completed,0
539079,17496,12/16/2010 8:39,Completed,23.7
539080,16607,12/16/2010 8:41,Completed,0
539081,17253,12/16/2010 9:07,Completed,12
539082,13317,12/16/2010 9:22,Completed,0
539083,13317,12/16/2010 9:23,Completed,0
539084,13890,12/16/2010 9:31,Completed,0
539085,12748,12/16/2010 9:35,Completed,0
539086,17001,12/16/2010 9:35,Completed,0
539087,13093,12/16/2010 9:44,Completed,0
539088,13093,12/16/2010 9:45,Completed,0
539089,15246,12/16/2010 9:46,Completed,0
539091,13756,12/16/2010 9:52,Completed,0
539092,15482,12/16/2010 10:08,Completed,1654.97
539093,15482,12/16/2010 10:10,Completed,1160.48
539094,13021,12/16/2010 10:12,Completed,652.05
539095,16037,12/16/2010 10:18,Completed,674.54
539096,13089,12/16/2010 10:19,Completed,561.04
539098,14841,12/16/2010 10:28,Completed,562.77
539099,16670,12/16/2010 10:30,Completed,521.38
539101,16029,12/16/2010 10:35,Completed,1065.19
539102,16029,12/16/2010 10:37,Completed,535.05
539103,16985,12/16/2010 10:38,Completed,3036.22
539105,14825,12/16/2010 10:43,Completed,0
539106,16705,12/16/2010 10:51,Completed,0
539107,16705,12/16/2010 10:52,Completed,0
539108,16013,12/16/2010 11:03,Completed,0
539109,16013,12/16/2010 11:07,Completed,773.01
539111,14414,12/16/2010 11:11,Completed,1055.17
539112,13468,12/16/2010 11:15,Completed,8.1
539113,12494,12/16/2010 11:24,Completed,18.5
539118,15563,12/16/2010 11:27,Completed,0
539142,14849,12/16/2010 11:35,Completed,0
539143,14849,12/16/2010 11:35,Completed,0
539144,12980,12/16/2010 11:36,Completed,0
539160,16746,12/16/2010 11:43,Completed,0
539181,12748,12/16/2010 11:51,Completed,23.85
539185,16470,12/16/2010 11:53,Completed,0
539196,18055,12/16/2010 12:09,Completed,0
539201,14878,12/16/2010 12:11,Completed,0
539211,16743,12/16/2010 12:15,Completed,0
539212,17146,12/16/2010 12:20,Completed,0
539213,12877,12/16/2010 12:23,Completed,0
539214,17062,12/16/2010 12:31,Completed,0
539215,15574,12/16/2010 12:42,Completed,21.8
539216,12748,12/16/2010 12:42,Completed,0
539217,15394,12/16/2010 12:46,Completed,0
539218,15574,12/16/2010 12:48,Completed,0
539219,17951,12/16/2010 12:55,Completed,887.23
539220,17253,12/16/2010 12:56,Completed,1416.36
539222,14621,12/16/2010 13:00,Completed,0
539223,17253,12/16/2010 13:00,Completed,12
539225,15379,12/16/2010 13:02,Completed,98.01
539226,14309,12/16/2010 13:05,Completed,6.6
539240,15194,12/16/2010 13:15,Completed,0
539242,17253,12/16/2010 13:16,Completed,12
539243,18116,12/16/2010 13:21,Completed,0
539245,17253,12/16/2010 13:25,Completed,12
539246,14606,12/16/2010 13:33,Completed,0
539247,15311,12/16/2010 13:33,Completed,0
539248,17288,12/16/2010 13:33,Completed,0
539249,14709,12/16/2010 13:43,Completed,0
539250,15157,12/16/2010 13:44,Completed,0
539252,17744,12/16/2010 14:17,Completed,0
539254,13199,12/16/2010 14:25,Completed,0
539255,16316,12/16/2010 14:26,Completed,0
539256,15601,12/16/2010 14:27,Completed,0
539257,16210,12/16/2010 14:29,Completed,0
539259,13050,12/16/2010 14:32,Completed,0
539261,15620,12/16/2010 14:34,Completed,0
539262,15789,12/16/2010 14:35,Completed,0
539263,16560,12/16/2010 14:36,Completed,0
539264,15224,12/16/2010 15:02,Completed,0
539265,17253,12/16/2010 15:02,Completed,12
539266,17068,12/16/2010 15:07,Completed,0
539267,13534,12/16/2010 15:23,Completed,0
539268,13534,12/16/2010 15:24,Completed,0
539269,17580,12/16/2010 15:27,Completed,0
539272,15759,12/16/2010 15:29,Completed,0
539275,13408,12/16/2010 15:34,Completed,0
539280,14373,12/16/2010 15:40,Completed,0
539281,18176,12/16/2010 15:45,Completed,1071.13
539282,16770,12/16/2010 15:45,Completed,2.52
539283,14092,12/16/2010 15:47,Completed,4.2
539285,15366,12/16/2010 15:59,Completed,34.39
539286,14735,12/16/2010 16:05,Completed,0.85
539288,17857,12/16/2010 16:28,Completed,3579.67
539290,16271,12/16/2010 16:36,Completed,0
539292,16539,12/16/2010 16:42,Completed,0
539293,18223,12/16/2010 16:42,Completed,0
539294,15532,12/16/2010 16:45,Completed,0
539295,13767,12/16/2010 16:54,Completed,0
539296,16816,12/16/2010 17:01,Completed,0
539297,17691,12/16/2010 17:20,Completed,0
539298,14180,12/16/2010 17:29,Completed,0
539299,14180,12/16/2010 17:30,Completed,0
539300,17253,12/16/2010 17:31,Completed,12
539303,16684,12/16/2010 17:34,Completed,0
539304,16684,12/16/2010 17:36,Completed,0
539305,14334,12/16/2010 17:37,Completed,0
539306,17659,12/16/2010 17:38,Completed,0
539307,13694,12/16/2010 17:43,Completed,0
539308,17412,12/16/2010 17:48,Completed,0
539309,16945,12/16/2010 17:49,Completed,0
539310,14344,12/16/2010 17:51,Completed,0
539311,14643,12/16/2010 17:53,Completed,0
539312,15197,12/16/2010 18:01,Completed,0
539313,14220,12/16/2010 18:18,Completed,0
539314,13874,12/16/2010 18:20,Completed,0
539315,18260,12/16/2010 18:23,Completed,0
539316,17848,12/16/2010 18:38,Completed,0
539317,17392,12/16/2010 19:04,Completed,0
539318,12348,12/16/2010 19:09,Completed,0
539319,12967,12/16/2010 19:10,Completed,0
539320,14911,12/16/2010 19:16,Completed,0
539321,14723,12/16/2010 19:19,Completed,0
539322,14713,12/16/2010 19:22,Completed,0
539323,17253,12/16/2010 19:24,Completed,12
539324,14985,12/16/2010 19:51,Completed,0
539325,13004,12/17/2010 8:20,Completed,0
539326,14560,12/17/2010 9:22,Completed,0
539327,12600,12/17/2010 9:24,Completed,0
539328,13854,12/17/2010 9:37,Completed,0
539330,12370,12/17/2010 9:38,Completed,0
539331,16013,12/17/2010 9:39,Completed,0
539332,12931,12/17/2010 9:45,Completed,0
539333,13627,12/17/2010 9:52,Completed,0
539334,12748,12/17/2010 10:12,Completed,5.95
539335,15291,12/17/2010 10:32,Completed,1445.61
539336,17790,12/17/2010 10:34,Completed,1248.33
539337,17253,12/17/2010 10:46,Completed,12
539338,17404,12/17/2010 10:54,Completed,0
539351,12551,12/17/2010 11:23,Completed,0
539353,12782,12/17/2010 11:30,Completed,0
539374,14769,12/17/2010 11:40,Completed,0
539379,15780,12/17/2010 11:43,Completed,4.95
539391,12417,12/17/2010 11:51,Completed,5.1
539395,12471,12/17/2010 11:52,Completed,2.1
539398,12471,12/17/2010 11:53,Completed,0
539400,12971,12/17/2010 12:00,Completed,0
539401,12709,12/17/2010 12:02,Completed,0
539403,12647,12/17/2010 12:21,Completed,1388.59
539404,17315,12/17/2010 12:24,Completed,1353.13
539405,12621,12/17/2010 12:38,Completed,1121.57
539406,16711,12/17/2010 12:43,Completed,4.16
539407,12726,12/17/2010 12:56,Completed,30.25
539408,12720,12/17/2010 12:56,Completed,26.42
539410,16353,12/17/2010 13:17,Completed,17.5
539411,14243,12/17/2010 13:29,Completed,0
539412,17253,12/17/2010 13:39,Completed,12
539413,17253,12/17/2010 13:44,Completed,4.2
539414,16931,12/17/2010 13:45,Completed,0
539415,15204,12/17/2010 13:49,Completed,0
539416,17888,12/17/2010 13:56,Completed,0
539417,17007,12/17/2010 13:57,Completed,0
539418,17007,12/17/2010 13:58,Completed,6.2
539419,12431,12/17/2010 14:10,Completed,0
539420,15160,12/17/2010 14:15,Completed,0
539421,14016,12/17/2010 14:21,Completed,0
539422,13033,12/17/2010 14:23,Completed,0
539423,15811,12/17/2010 14:24,Completed,0
539434,17253,12/17/2010 14:41,Completed,12
539435,12691,12/17/2010 14:46,Completed,0
539436,17253,12/17/2010 14:49,Completed,12
539437,17253,12/17/2010 14:54,Completed,12
539439,13869,12/17/2010 15:14,Completed,0
539440,16607,12/17/2010 15:15,Completed,0
539441,17253,12/17/2010 15:30,Completed,12
539442,16558,12/17/2010 15:39,Completed,0
539443,14031,12/17/2010 15:52,Completed,0
539444,14146,12/17/2010 15:52,Completed,1514.98
539445,17865,12/17/2010 15:57,Completed,0
539446,12705,12/17/2010 15:58,Completed,2293.79
539447,12395,12/17/2010 16:00,Completed,1520.48
539449,17253,12/17/2010 16:30,Completed,12
539450,15570,12/17/2010 16:53,Completed,155.4
539451,17253,12/17/2010 16:59,Completed,12
539452,15856,12/17/2010 17:06,Completed,1388.46
539453,17253,12/17/2010 17:08,Completed,1513.36
539454,17377,12/17/2010 17:12,Completed,1777.7
539455,12748,12/17/2010 17:17,Completed,1401.38
539456,16885,12/17/2010 17:23,Completed,18.45
539457,17253,12/17/2010 17:24,Completed,7.8
539458,17253,12/17/2010 17:30,Completed,12.75
539459,12839,12/17/2010 17:33,Completed,0
539460,12931,12/17/2010 18:07,Completed,4.95
539461,17243,12/19/2010 10:21,Completed,528.81
539462,14032,12/19/2010 11:19,Completed,206.84
539463,18077,12/19/2010 11:19,Completed,74.8
539464,17913,12/19/2010 11:35,Completed,0
539465,16684,12/19/2010 11:38,Completed,3320.77
539466,12668,12/19/2010 12:46,Completed,795.32
539468,15044,12/19/2010 13:31,Completed,583.48
539469,17841,12/19/2010 13:59,Completed,485.32
539470,14472,12/19/2010 14:03,Completed,420.98
539471,17358,12/19/2010 14:16,Completed,468.8
539472,15581,12/19/2010 14:23,Completed,539.11
539473,14911,12/19/2010 14:24,Completed,623.79
539474,15581,12/19/2010 14:27,Completed,655
539475,16686,12/19/2010 14:41,Completed,487.98
539477,18245,12/19/2010 14:58,Completed,538.48
539478,17343,12/19/2010 15:07,Completed,382.64
539479,17253,12/19/2010 15:20,Completed,558.49
539480,17253,12/19/2010 15:23,Completed,674.68
539481,17253,12/19/2010 15:24,Completed,864.26
539482,17253,12/19/2010 15:29,Completed,754.55
539483,17218,12/19/2010 15:31,Completed,733.01
539484,15640,12/19/2010 15:44,Completed,718.36
539485,17253,12/19/2010 15:59,Completed,532.25
539487,16153,12/20/2010 9:22,Completed,642.55
539488,12377,12/20/2010 9:37,Completed,953.53
539489,16684,12/20/2010 9:41,Completed,1400.53
539490,17069,12/20/2010 10:00,Completed,8.85
539491,14646,12/20/2010 10:09,Completed,0
539492,17253,12/20/2010 10:14,Completed,12
539493,17253,12/20/2010 10:15,Completed,12
539494,17253,12/20/2010 10:36,Completed,12
539495,17253,12/20/2010 10:37,Completed,12
539496,13050,12/20/2010 10:38,Completed,16.5
539497,12944,12/20/2010 10:41,Completed,16.5
539498,15279,12/20/2010 10:48,Completed,1631.61
539500,17253,12/20/2010 11:02,Completed,5.38
539501,17085,12/20/2010 11:08,Completed,68.02
539502,14099,12/20/2010 11:14,Completed,52.69
539551,12721,12/20/2010 11:38,Completed,6.28
539561,16422,12/20/2010 11:41,Completed,0
539564,18092,12/20/2010 11:45,Completed,1995.25
539567,13104,12/20/2010 11:58,Completed,0
539570,15078,12/20/2010 12:05,Completed,6.9
539571,15078,12/20/2010 12:06,Completed,0
539572,14113,12/20/2010 12:14,Completed,1966.16
539578,13027,12/20/2010 12:45,Completed,8.25
539579,16713,12/20/2010 12:51,Completed,1348.38
539580,15312,12/20/2010 12:51,Completed,0
539581,16143,12/20/2010 12:51,Completed,1529.75
539582,17253,12/20/2010 12:53,Completed,4.68
539583,17253,12/20/2010 12:53,Completed,244.23
539584,17253,12/20/2010 12:54,Completed,12
539585,17253,12/20/2010 12:54,Completed,2.95
539586,14298,12/20/2010 13:08,Completed,1680.06
539587,14298,12/20/2010 13:10,Completed,1324.07
539588,14527,12/20/2010 13:11,Completed,0
539590,14733,12/20/2010 13:21,Completed,937.5
539591,14062,12/20/2010 13:24,Completed,0
539592,13319,12/20/2010 13:27,Completed,0
539593,13319,12/20/2010 13:31,Completed,0
539594,17621,12/20/2010 13:31,Completed,0
539595,17253,12/20/2010 13:43,Completed,12
539597,17090,12/20/2010 13:52,Completed,0
539604,16353,12/20/2010 14:06,Completed,0
539607,12681,12/20/2010 14:10,Completed,0
539609,15527,12/20/2010 14:15,Completed,0
539610,14606,12/20/2010 14:33,Completed,0
539611,17253,12/20/2010 14:33,Completed,452.45
539628,18097,12/20/2010 14:49,Completed,1957.17
539629,14062,12/20/2010 14:51,Completed,1216.12
539630,17230,12/20/2010 14:59,Completed,465.87
539631,17253,12/20/2010 15:03,Completed,956.47
539633,17230,12/20/2010 15:09,Completed,763.9
539634,17230,12/20/2010 15:12,Completed,635.03
539635,14051,12/20/2010 15:14,Completed,504.42
539636,12481,12/20/2010 15:15,Completed,430.14
539637,14083,12/20/2010 15:22,Completed,0
539638,17253,12/20/2010 15:23,Completed,1364.33
539639,14083,12/20/2010 15:26,Completed,0
539641,15311,12/20/2010 15:30,Completed,0
539642,15867,12/20/2010 15:35,Completed,0
539643,17253,12/20/2010 15:48,Completed,12
539645,17230,12/20/2010 16:03,Completed,12.45
539646,17230,12/20/2010 16:04,Completed,0
539647,15460,12/20/2010 16:08,Completed,0
539648,17253,12/20/2010 16:08,Completed,1588.12
539649,17253,12/20/2010 16:09,Completed,12
539650,17253,12/20/2010 16:11,Completed,12
539651,17253,12/20/2010 16:19,Completed,12
539653,13564,12/20/2010 16:50,Completed,0
539654,17340,12/20/2010 17:05,Completed,0
539656,17253,12/20/2010 17:22,Completed,12
539658,17213,12/21/2010 9:34,Completed,0
539659,15034,12/21/2010 9:47,Completed,792.41
539660,15581,12/21/2010 9:48,Completed,615.12
539662,14135,12/21/2010 10:18,Completed,817.65
539663,17961,12/21/2010 10:26,Completed,0
539664,14135,12/21/2010 10:30,Completed,3.95
539665,17253,12/21/2010 10:35,Completed,203.19
539666,16029,12/21/2010 10:41,Completed,117.89
539675,12971,12/21/2010 10:51,Completed,1495.63
539676,12423,12/21/2010 10:54,Completed,0
539688,12678,12/21/2010 11:00,Completed,0
539708,17253,12/21/2010 12:18,Completed,12
539713,17253,12/21/2010 12:43,Completed,12
539714,17253,12/21/2010 12:44,Completed,12
539715,17253,12/21/2010 12:46,Completed,12
539716,17990,12/21/2010 12:57,Completed,1221.03
539717,15208,12/21/2010 13:03,Completed,7.48
539718,17253,12/21/2010 13:06,Completed,12
539720,16996,12/21/2010 13:22,Completed,0
539721,17306,12/21/2010 13:34,Completed,0
539722,14911,12/21/2010 13:45,Completed,0
539723,14737,12/21/2010 13:49,Completed,0
539724,13029,12/21/2010 13:53,Completed,0
539725,17211,12/21/2010 13:58,Completed,0
539727,12678,12/21/2010 14:26,Completed,33.03
539728,16270,12/21/2010 14:26,Completed,0
539729,17253,12/21/2010 14:29,Completed,12
539730,13487,12/21/2010 14:54,Completed,623.23
539731,14646,12/21/2010 15:05,Completed,0
539732,16996,12/21/2010 15:09,Completed,588.22
539733,17253,12/21/2010 15:13,Completed,12
539734,17253,12/21/2010 15:14,Completed,2133.63
539735,17253,12/21/2010 15:17,Completed,12
539736,17253,12/21/2010 15:18,Completed,12
539737,17253,12/21/2010 15:19,Completed,12
539738,17253,12/21/2010 15:19,Completed,12
539739,17253,12/21/2010 15:19,Completed,12
539740,17253,12/21/2010 15:20,Completed,12
539741,17253,12/21/2010 15:20,Completed,12
539742,17253,12/21/2010 15:20,Completed,12
539743,17253,12/21/2010 15:20,Completed,12
539744,17253,12/21/2010 15:21,Completed,12
539745,17253,12/21/2010 15:21,Completed,12
539746,17253,12/21/2010 15:22,Completed,12
539747,17253,12/21/2010 15:23,Completed,12
539748,17253,12/21/2010 15:23,Completed,12
539749,17253,12/21/2010 15:33,Completed,12
539750,17253,12/21/2010 15:40,Completed,12
539751,17253,12/21/2010 15:42,Completed,20.15
539752,12515,12/21/2010 15:43,Completed,0
539753,17253,12/21/2010 15:48,Completed,1425.38
539754,12748,12/21/2010 16:06,Completed,1281.03
539755,17961,12/21/2010 16:08,Completed,2181.85
539758,17253,12/21/2010 16:58,Completed,174.5
539759,17253,12/21/2010 17:03,Completed,114.65
539760,17400,12/21/2010 17:16,Completed,177.3
539761,17593,12/22/2010 10:29,Completed,0
539762,13953,12/22/2010 10:29,Completed,0
539764,14533,12/22/2010 11:07,Completed,0
539766,14092,12/22/2010 11:11,Completed,0
539825,17253,12/22/2010 12:22,Completed,12
539826,15044,12/22/2010 12:39,Completed,0
539828,15044,12/22/2010 12:44,Completed,67.2
539829,12734,12/22/2010 12:47,Completed,8.68
539831,14606,12/22/2010 13:17,Completed,0
539835,16477,12/22/2010 13:39,Completed,0
539836,17894,12/22/2010 13:46,Completed,0
539837,14532,12/22/2010 13:48,Completed,0
539839,17253,12/22/2010 14:27,Completed,12
539840,12383,12/22/2010 14:28,Completed,0
539856,17253,12/22/2010 14:41,Completed,12
539858,18092,12/22/2010 16:19,Completed,0
539859,17905,12/22/2010 16:23,Completed,53.14
539864,15562,12/23/2010 9:55,Completed,2216.87
539865,15587,12/23/2010 9:59,Completed,0
539867,13922,12/23/2010 10:38,Completed,724.74
539920,14085,12/23/2010 11:06,Completed,4.16
539921,12748,12/23/2010 11:09,Completed,0
539933,15235,12/23/2010 11:24,Completed,0
539946,13817,12/23/2010 11:46,Completed,0
539951,17253,12/23/2010 11:54,Completed,12
539952,17253,12/23/2010 11:59,Completed,3.75
539953,12748,12/23/2010 12:03,Completed,0
539954,13777,12/23/2010 12:04,Completed,0
539955,17253,12/23/2010 12:13,Completed,12
539957,12585,12/23/2010 12:58,Completed,0
539958,17253,12/23/2010 13:26,Completed,17.4
539978,13165,12/23/2010 14:06,Completed,4898.56
539979,17253,12/23/2010 14:10,Completed,269.37
539980,17253,12/23/2010 14:34,Completed,602.1
539981,13304,12/23/2010 14:35,Completed,274.15
539982,15311,12/23/2010 14:40,Completed,624.47
539984,14911,12/23/2010 14:58,Completed,586.71
539985,15856,12/23/2010 15:16,Completed,0
539986,17253,12/23/2010 15:21,Completed,5.95
539987,12748,12/23/2010 15:32,Completed,1646.8
539988,18116,12/23/2010 16:06,Completed,934.88
539989,17253,12/23/2010 16:16,Completed,1937.73
539990,17253,12/23/2010 16:31,Completed,8.34
539991,17253,12/23/2010 16:49,Completed,1742.39
539992,17253,12/23/2010 17:41,Completed,1496.98
539993,13313,01-04-2011 10:00,Completed,895.71
539994,17253,01-04-2011 10:09,Completed,1061.38
539995,17253,01-04-2011 10:12,Completed,377.94
539996,17253,01-04-2011 10:12,Completed,223.06
539997,17253,01-04-2011 10:15,Completed,289.16
539998,17253,01-04-2011 10:16,Completed,204.09
539999,17253,01-04-2011 10:16,Completed,476.87
540000,17253,01-04-2011 10:17,Completed,195.63
540001,18097,01-04-2011 10:22,Completed,263.94
540002,16656,01-04-2011 10:23,Completed,619.78
540003,16875,01-04-2011 10:37,Completed,0
540004,13094,01-04-2011 10:37,Completed,0
540005,17315,01-04-2011 10:38,Completed,0
540008,17253,01-04-2011 11:10,Completed,12
540009,17253,01-04-2011 11:10,Completed,12
540010,17253,01-04-2011 11:13,Completed,12
540011,17253,01-04-2011 11:13,Completed,84.99
540012,17253,01-04-2011 11:14,Completed,12
540013,16255,01-04-2011 11:30,Completed,0
540014,14606,01-04-2011 11:34,Completed,0
540015,13319,01-04-2011 11:40,Completed,1986.12
540016,16282,01-04-2011 11:42,Completed,0
540017,13963,01-04-2011 11:48,Completed,0
540018,17253,01-04-2011 12:07,Completed,11.19
540019,12957,01-04-2011 12:18,Completed,82.9
540020,14462,01-04-2011 12:45,Completed,0
540021,17841,01-04-2011 12:51,Completed,0
540022,17188,01-04-2011 12:57,Completed,0
540023,15039,01-04-2011 12:58,Completed,1776.9
540024,15039,01-04-2011 13:03,Completed,1498.09
540025,17428,01-04-2011 13:22,Completed,0
540026,17253,01-04-2011 13:25,Completed,12
540027,14210,01-04-2011 13:30,Completed,0
540028,14180,01-04-2011 13:38,Completed,0
540029,16029,01-04-2011 13:47,Completed,0
540031,17975,01-04-2011 13:50,Completed,5.15
540032,13397,01-04-2011 13:50,Completed,4.95
540033,13680,01-04-2011 14:12,Completed,1403.38
540040,12483,01-04-2011 14:20,Completed,1366.71
540043,15164,01-04-2011 14:21,Completed,1227.03
540059,17457,01-04-2011 14:33,Completed,18.24
540060,14732,01-04-2011 14:40,Completed,24
540073,16814,01-04-2011 14:47,Completed,0
540093,16725,01-04-2011 15:24,Completed,0
540094,14221,01-04-2011 15:33,Completed,0
540095,14553,01-04-2011 15:40,Completed,0
540096,13253,01-04-2011 15:43,Completed,7.95
540098,16241,01-04-2011 15:50,Completed,0
